Class	Mean_logits_f5hhbj59
airport	[2.4561805725097656, -1.9765552282333374, -1.1365714073181152, 1.355901837348938, -1.745088815689087, 0.7533486485481262, 1.7759901285171509, 2.000950574874878, -1.8550220727920532, -1.2682465314865112]
bus	[-1.22134268283844, 2.9514596462249756, 1.705748200416565, 0.26273539662361145, -1.565593957901001, -1.1772031784057617, -0.9216873049736023, -1.2733783721923828, -1.599982738494873, 2.3675901889801025]
metro	[-0.6728726029396057, 0.9009098410606384, 2.922421932220459, 1.2787649631500244, -2.1825506687164307, -1.2190897464752197, -0.37289509177207947, -1.0234194993972778, -1.82576322555542, 2.1874594688415527]
metro_station	[0.7565926313400269, -0.9420923590660095, 0.9016464352607727, 2.2828524112701416, -1.8227347135543823, -0.44220632314682007, 1.0741654634475708, 0.0525265634059906, -1.6711061000823975, 0.19992917776107788]
park	[-0.7172439694404602, -0.8782055377960205, -1.656794786453247, -0.4726373851299286, 4.2592573165893555, 1.1139010190963745, -1.634577989578247, -0.2177283763885498, 1.0352661609649658, -1.0263546705245972]
public_square	[0.9834117293357849, -1.753169298171997, -1.5168055295944214, 0.20230647921562195, 0.050686027854681015, 2.0478947162628174, -0.09796416759490967, 1.4397956132888794, -0.25001853704452515, -1.9211955070495605]
shopping_mall	[2.1930575370788574, -1.82585871219635, -0.587519645690918, 1.8418793678283691, -2.2408206462860107, 0.41805538535118103, 2.8722915649414062, 1.7168710231781006, -1.9419770240783691, -1.0792205333709717]
street_pedestrian	[1.9989932775497437, -1.9582407474517822, -1.487215518951416, 0.9664791822433472, -1.2214348316192627, 1.3518625497817993, 1.1487033367156982, 2.245304822921753, -1.5272661447525024, -1.6377317905426025]
street_traffic	[-0.4218393862247467, -1.5943868160247803, -1.1515443325042725, -0.2599535286426544, 0.5175932049751282, 0.46147966384887695, -1.3125029802322388, -0.4126633107662201, 3.793649911880493, -1.997279167175293]
tram	[-1.0416086912155151, 1.9575997591018677, 2.494896173477173, 0.555733323097229, -1.8654903173446655, -1.3610661029815674, -0.7466380596160889, -1.1162952184677124, -2.11287522315979, 3.132985830307007]

		Mean_logits_nmwun6cs
[1.087855339050293, -0.07148203253746033, -0.2065807431936264, 0.03481720760464668, -0.42607957124710083, 0.062391843646764755, 0.5249247550964355, 0.0999356135725975, -0.3899003863334656, -0.2096683382987976]
[-0.313898503780365, 1.7238247394561768, 0.3180246651172638, -0.10046079754829407, -0.13841105997562408, -0.3581671714782715, -0.49316897988319397, -0.43054842948913574, -0.10171815752983093, 0.1597868949174881]
[-0.2366141825914383, 0.4869963228702545, 0.9043285846710205, 0.3461872637271881, -0.3163159489631653, -0.2747851014137268, -0.39316919445991516, -0.4601232707500458, -0.08703107386827469, 0.2912287414073944]
[0.09341110289096832, 0.00727503839880228, 0.07651824504137039, 0.8351010084152222, -0.34195926785469055, -0.3631373643875122, 0.1804511845111847, -0.36254459619522095, -0.0453614704310894, -0.03570837154984474]
[-0.44826313853263855, -0.06916245818138123, -0.5106536746025085, -0.12204857170581818, 1.9908548593521118, -0.41038885712623596, -0.592867910861969, -0.34934061765670776, 0.006699038203805685, -0.2523699998855591]
[0.17308534681797028, 0.029973801225423813, -0.26432380080223083, -0.09169837087392807, 0.08030588924884796, 0.5627958178520203, -0.1868496984243393, 0.06815971434116364, 0.16452190279960632, -0.2943572998046875]
[0.5736068487167358, -0.08374933153390884, -0.2898502051830292, 0.2581382691860199, -0.5558100938796997, -0.2284228801727295, 1.2882630825042725, -0.08617255836725235, -0.37355369329452515, -0.18827971816062927]
[0.4174661934375763, 0.025650350376963615, -0.20501989126205444, 0.021535051986575127, -0.3277239203453064, 0.3703274130821228, 0.23798607289791107, 0.2965902090072632, -0.30328547954559326, -0.18074478209018707]
[-0.2652721405029297, -0.21575188636779785, -0.5083317756652832, 0.06257854402065277, 0.3885146975517273, -0.0747537910938263, -0.5288246273994446, -0.39999958872795105, 1.7371728420257568, -0.4922759234905243]
[-0.39074474573135376, 0.6593250632286072, 0.5316824913024902, 0.04542076960206032, -0.21103829145431519, -0.2670342028141022, -0.4282301962375641, -0.40296441316604614, -0.31536784768104553, 0.9078593850135803]
